variable,test statistic,p.value,response,samples,runtime,method,false.negative.01,false.negative.03,false.negative.05,false.negative.07,false.negative.1,false.positive.01,false.positive.03,false.positive.05,false.positive.07,false.positive.1
env1,30.467767932796114,0.001,LB,900,17.156000000000176,dbrda,0,0,0,0,0,0,0,0,0,0
env2,7.030669383356544,0.001,LB,900,17.156000000000176,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9505501485166703,0.752,LB,900,17.156000000000176,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.999695399338603,0.394,LB,900,17.156000000000176,dbrda,0,0,0,0,0,0,0,0,0,0
env1,30.468644224507266,0.001,LB,900,17.16300000000001,dbrda,0,0,0,0,0,0,0,0,0,0
env2,7.030871594339693,0.001,LB,900,17.16300000000001,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9601901712646764,0.673,LB,900,17.16300000000001,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0158528051085916,0.332,LB,900,17.16300000000001,dbrda,0,0,0,0,0,0,0,0,0,0
env1,30.476368480441103,0.001,LB,900,17.048000000000002,dbrda,0,0,0,0,0,0,0,0,0,0
env2,7.032654025196524,0.001,LB,900,17.048000000000002,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.1946587662138446,0.019,LB,900,17.048000000000002,dbrda,0,0,0,0,0,0,1,1,1,1
Noise,1.008781020837735,0.33,LB,900,17.048000000000002,dbrda,0,0,0,0,0,0,0,0,0,0
env1,30.468124928060348,0.001,LB,900,17.017000000000053,dbrda,0,0,0,0,0,0,0,0,0,0
env2,7.030751762731626,0.001,LB,900,17.017000000000053,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.004451283973706,0.376,LB,900,17.017000000000053,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9563039602429156,0.705,LB,900,17.017000000000053,dbrda,0,0,0,0,0,0,0,0,0,0
env1,30.469658081158514,0.001,LB,900,17.204999999999927,dbrda,0,0,0,0,0,0,0,0,0,0
env2,7.031105549479934,0.001,LB,900,17.204999999999927,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0202024237379115,0.3,LB,900,17.204999999999927,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9856877988801055,0.486,LB,900,17.204999999999927,dbrda,0,0,0,0,0,0,0,0,0,0
env1,4.31556034259389,0.001,BB,25,0.03499999999985448,dbrda,0,0,0,0,0,0,0,0,0,0
env2,4.315560342593885,0.001,BB,25,0.03499999999985448,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.7685761641018731,0.731,BB,25,0.03499999999985448,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9884188854024293,0.458,BB,25,0.03499999999985448,dbrda,0,0,0,0,0,0,0,0,0,0
env1,4.201943565887905,0.001,BB,25,0.03999999999996362,dbrda,0,0,0,0,0,0,0,0,0,0
env2,4.201943565887905,0.001,BB,25,0.03999999999996362,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.5901755399047645,0.87,BB,25,0.03999999999996362,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.5940179607635236,0.854,BB,25,0.03999999999996362,dbrda,0,0,0,0,0,0,0,0,0,0
env1,4.401925990663366,0.001,BB,25,0.04299999999989268,dbrda,0,0,0,0,0,0,0,0,0,0
env2,4.401925990663378,0.001,BB,25,0.04299999999989268,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.6968447511241369,0.774,BB,25,0.04299999999989268,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.4955646659997746,0.094,BB,25,0.04299999999989268,dbrda,0,0,0,0,0,0,0,0,0,1
env1,4.48266625031711,0.001,BB,25,0.038000000000010914,dbrda,0,0,0,0,0,0,0,0,0,0
env2,4.482666250317097,0.001,BB,25,0.038000000000010914,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.8762001386041645,0.044,BB,25,0.038000000000010914,dbrda,0,0,0,0,0,0,0,1,1,1
Noise,0.7232631232416249,0.754,BB,25,0.038000000000010914,dbrda,0,0,0,0,0,0,0,0,0,0
env1,4.324776618403785,0.001,BB,25,0.03399999999987813,dbrda,0,0,0,0,0,0,0,0,0,0
env2,4.324776618403781,0.001,BB,25,0.03399999999987813,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9077972784494615,0.524,BB,25,0.03399999999987813,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.8956618339464409,0.542,BB,25,0.03399999999987813,dbrda,0,0,0,0,0,0,0,0,0,0
env1,10.337872501445503,0.001,BB,100,0.10200000000008913,dbrda,0,0,0,0,0,0,0,0,0,0
env2,10.33787250144548,0.001,BB,100,0.10200000000008913,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.8211784182599955,0.727,BB,100,0.10200000000008913,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.126336941143128,0.27,BB,100,0.10200000000008913,dbrda,0,0,0,0,0,0,0,0,0,0
env1,10.293742534796007,0.001,BB,100,0.10599999999999454,dbrda,0,0,0,0,0,0,0,0,0,0
env2,10.293742534795962,0.001,BB,100,0.10599999999999454,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.8332420468211293,0.71,BB,100,0.10599999999999454,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.7004269801797357,0.895,BB,100,0.10599999999999454,dbrda,0,0,0,0,0,0,0,0,0,0
env1,10.391126733123931,0.001,BB,100,0.09500000000002728,dbrda,0,0,0,0,0,0,0,0,0,0
env2,10.391126733123887,0.001,BB,100,0.09500000000002728,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.500533128618015,0.035,BB,100,0.09500000000002728,dbrda,0,0,0,0,0,0,0,1,1,1
Noise,0.9463949912803266,0.52,BB,100,0.09500000000002728,dbrda,0,0,0,0,0,0,0,0,0,0
env1,10.311872189166449,0.001,BB,100,0.0989999999999327,dbrda,0,0,0,0,0,0,0,0,0,0
env2,10.311872189166472,0.001,BB,100,0.0989999999999327,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.7213508535856047,0.875,BB,100,0.0989999999999327,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9823362255147992,0.453,BB,100,0.0989999999999327,dbrda,0,0,0,0,0,0,0,0,0,0
env1,10.318066555522849,0.001,BB,100,0.10300000000006548,dbrda,0,0,0,0,0,0,0,0,0,0
env2,10.318066555522892,0.001,BB,100,0.10300000000006548,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.1517856272317695,0.257,BB,100,0.10300000000006548,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.6099915886343352,0.977,BB,100,0.10300000000006548,dbrda,0,0,0,0,0,0,0,0,0,0
env1,12.670800219622715,0.001,BB,225,0.44000000000005457,dbrda,0,0,0,0,0,0,0,0,0,0
env2,12.670800219622715,0.001,BB,225,0.44000000000005457,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0898215408861274,0.22,BB,225,0.44000000000005457,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.1594718575325313,0.156,BB,225,0.44000000000005457,dbrda,0,0,0,0,0,0,0,0,0,0
env1,12.66876596961986,0.001,BB,225,0.4149999999999636,dbrda,0,0,0,0,0,0,0,0,0,0
env2,12.66876596961986,0.001,BB,225,0.4149999999999636,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.1820668470967126,0.147,BB,225,0.4149999999999636,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0315452511748293,0.375,BB,225,0.4149999999999636,dbrda,0,0,0,0,0,0,0,0,0,0
env1,12.64373168618892,0.001,BB,225,0.42399999999997817,dbrda,0,0,0,0,0,0,0,0,0,0
env2,12.64373168618887,0.001,BB,225,0.42399999999997817,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.8885633948967164,0.716,BB,225,0.42399999999997817,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.8859405407627093,0.745,BB,225,0.42399999999997817,dbrda,0,0,0,0,0,0,0,0,0,0
env1,12.64928972572678,0.001,BB,225,0.42699999999990723,dbrda,0,0,0,0,0,0,0,0,0,0
env2,12.64928972572678,0.001,BB,225,0.42699999999990723,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9768768035128195,0.488,BB,225,0.42699999999990723,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.8951166622906147,0.711,BB,225,0.42699999999990723,dbrda,0,0,0,0,0,0,0,0,0,0
env1,12.64469971036004,0.001,BB,225,0.4379999999998745,dbrda,0,0,0,0,0,0,0,0,0,0
env2,12.644699710359944,0.001,BB,225,0.4379999999998745,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.8593188421308583,0.823,BB,225,0.4379999999998745,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9321645016389456,0.584,BB,225,0.4379999999998745,dbrda,0,0,0,0,0,0,0,0,0,0
env1,15.839283257045734,0.001,BB,400,1.7950000000000728,dbrda,0,0,0,0,0,0,0,0,0,0
env2,15.839283257045595,0.001,BB,400,1.7950000000000728,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9395721035248176,0.657,BB,400,1.7950000000000728,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0139276042855885,0.391,BB,400,1.7950000000000728,dbrda,0,0,0,0,0,0,0,0,0,0
env1,15.836374623078234,0.001,BB,400,1.7690000000000055,dbrda,0,0,0,0,0,0,0,0,0,0
env2,15.836374623078372,0.001,BB,400,1.7690000000000055,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.8947232426988087,0.802,BB,400,1.7690000000000055,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9858822303205929,0.475,BB,400,1.7690000000000055,dbrda,0,0,0,0,0,0,0,0,0,0
env1,15.838349600599999,0.001,BB,400,1.780999999999949,dbrda,0,0,0,0,0,0,0,0,0,0
env2,15.838349600600276,0.001,BB,400,1.780999999999949,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9077199389650438,0.757,BB,400,1.780999999999949,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0223810968531866,0.359,BB,400,1.780999999999949,dbrda,0,0,0,0,0,0,0,0,0,0
env1,15.841079313711273,0.001,BB,400,1.7830000000001291,dbrda,0,0,0,0,0,0,0,0,0,0
env2,15.841079313711411,0.001,BB,400,1.7830000000001291,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0030210631348324,0.386,BB,400,1.7830000000001291,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9954902129138052,0.46,BB,400,1.7830000000001291,dbrda,0,0,0,0,0,0,0,0,0,0
env1,15.845796640440506,0.001,BB,400,1.7730000000001382,dbrda,0,0,0,0,0,0,0,0,0,0
env2,15.845796640440575,0.001,BB,400,1.7730000000001382,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0438174591083356,0.311,BB,400,1.7730000000001382,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0729162973403468,0.215,BB,400,1.7730000000001382,dbrda,0,0,0,0,0,0,0,0,0,0
env1,16.852643500276635,0.001,BB,625,6.050999999999931,dbrda,0,0,0,0,0,0,0,0,0,0
env2,16.852643500276542,0.001,BB,625,6.050999999999931,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9435384883806666,0.732,BB,625,6.050999999999931,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9662476157948332,0.587,BB,625,6.050999999999931,dbrda,0,0,0,0,0,0,0,0,0,0
env1,16.854049159874698,0.001,BB,625,5.990000000000009,dbrda,0,0,0,0,0,0,0,0,0,0
env2,16.854049159874602,0.001,BB,625,5.990000000000009,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9796491620891015,0.535,BB,625,5.990000000000009,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9820097215708397,0.54,BB,625,5.990000000000009,dbrda,0,0,0,0,0,0,0,0,0,0
env1,16.85780190386364,0.001,BB,625,6.201000000000022,dbrda,0,0,0,0,0,0,0,0,0,0
env2,16.85780190386364,0.001,BB,625,6.201000000000022,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0595994442398102,0.206,BB,625,6.201000000000022,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0405462122182885,0.273,BB,625,6.201000000000022,dbrda,0,0,0,0,0,0,0,0,0,0
env1,16.855355557581483,0.001,BB,625,6.045000000000073,dbrda,0,0,0,0,0,0,0,0,0,0
env2,16.85535555758129,0.001,BB,625,6.045000000000073,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9213340242695142,0.837,BB,625,6.045000000000073,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0885345968350981,0.148,BB,625,6.045000000000073,dbrda,0,0,0,0,0,0,0,0,0,0
env1,16.85566974321962,0.001,BB,625,5.971000000000004,dbrda,0,0,0,0,0,0,0,0,0,0
env2,16.855669743219718,0.001,BB,625,5.971000000000004,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9704357294631033,0.574,BB,625,5.971000000000004,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0510272224068569,0.228,BB,625,5.971000000000004,dbrda,0,0,0,0,0,0,0,0,0,0
env1,17.686861474910792,0.001,BB,900,17.44699999999989,dbrda,0,0,0,0,0,0,0,0,0,0
env2,17.686861474910792,0.001,BB,900,17.44699999999989,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.936971295707116,0.888,BB,900,17.44699999999989,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.012918623402104,0.367,BB,900,17.44699999999989,dbrda,0,0,0,0,0,0,0,0,0,0
env1,17.686710012722877,0.001,BB,900,17.313000000000102,dbrda,0,0,0,0,0,0,0,0,0,0
env2,17.68671001272302,0.001,BB,900,17.313000000000102,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9928799595697216,0.462,BB,900,17.313000000000102,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.949328891153293,0.811,BB,900,17.313000000000102,dbrda,0,0,0,0,0,0,0,0,0,0
env1,17.69347018061761,0.001,BB,900,17.192000000000007,dbrda,0,0,0,0,0,0,0,0,0,0
env2,17.69347018061761,0.001,BB,900,17.192000000000007,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.2902956596396928,0.002,BB,900,17.192000000000007,dbrda,0,0,0,0,0,1,1,1,1,1
Noise,0.9947400887488993,0.435,BB,900,17.192000000000007,dbrda,0,0,0,0,0,0,0,0,0,0
env1,17.687678127746956,0.001,BB,900,17.192000000000007,dbrda,0,0,0,0,0,0,0,0,0,0
env2,17.687678127746956,0.001,BB,900,17.192000000000007,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.026057053305471,0.283,BB,900,17.192000000000007,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9652476002828202,0.667,BB,900,17.192000000000007,dbrda,0,0,0,0,0,0,0,0,0,0
env1,17.688224298985183,0.001,BB,900,17.213999999999942,dbrda,0,0,0,0,0,0,0,0,0,0
env2,17.688224298985183,0.001,BB,900,17.213999999999942,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,1.0243954389305203,0.284,BB,900,17.213999999999942,dbrda,0,0,0,0,0,0,0,0,0,0
Noise,0.9946070757337376,0.468,BB,900,17.213999999999942,dbrda,0,0,0,0,0,0,0,0,0,0
