variable,test statistic,p.value,response,samples,runtime,method,false.negative.01,false.negative.03,false.negative.05,false.negative.07,false.negative.1,false.positive.01,false.positive.03,false.positive.05,false.positive.07,false.positive.1
env2,1719.5036509729543,9.99000999000999e-4,BB,625,5838.042999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.612368440147748,0.9100899100899101,BB,625,5838.042999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.575592319413772,0.991008991008991,BB,625,5838.042999999998,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2274.3851141845716,9.99000999000999e-4,BB,900,8032.358,mvglm,0,0,0,0,0,0,0,0,0,0
env2,2437.331479039523,9.99000999000999e-4,BB,900,8032.358,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,10.044216012284778,0.7372627372627373,BB,900,8032.358,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.077234970872269,0.8971028971028971,BB,900,8032.358,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2274.3851141845716,9.99000999000999e-4,BB,900,8059.270000000004,mvglm,0,0,0,0,0,0,0,0,0,0
env2,2437.331479039523,9.99000999000999e-4,BB,900,8059.270000000004,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.656634941424272,0.7952047952047953,BB,900,8059.270000000004,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.652652716023567,0.8281718281718282,BB,900,8059.270000000004,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2274.3851141845716,9.99000999000999e-4,BB,900,8090.616999999998,mvglm,0,0,0,0,0,0,0,0,0,0
env2,2437.331479039523,9.99000999000999e-4,BB,900,8090.616999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,19.55245827172712,0.37162837162837165,BB,900,8090.616999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,20.806664365014512,0.3076923076923077,BB,900,8090.616999999998,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2274.3851141845716,9.99000999000999e-4,BB,900,8008.68,mvglm,0,0,0,0,0,0,0,0,0,0
env2,2437.331479039523,9.99000999000999e-4,BB,900,8008.68,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.051918274127729,0.7102897102897103,BB,900,8008.68,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.784088988785243,0.9340659340659341,BB,900,8008.68,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2274.3851141845716,9.99000999000999e-4,BB,900,8192.538999999997,mvglm,0,0,0,0,0,0,0,0,0,0
env2,2437.331479039523,9.99000999000999e-4,BB,900,8192.538999999997,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.52387592937157,0.948051948051948,BB,900,8192.538999999997,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.77621226013207,0.6453546453546454,BB,900,8192.538999999997,mvglm,0,0,0,0,0,0,0,0,0,0
